https://www.youtube.com/watch?v=0tthiOBm3aM	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=4aWk3Is50yo	01:30:00	01:38:00	0.2
https://www.youtube.com/watch?v=55DQL-XWHN4	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=55DQL-XWHN4	01:15:00	01:23:00	0.2
https://www.youtube.com/watch?v=55DQL-XWHN4	02:00:00	02:10:00	0.2
https://www.youtube.com/watch?v=55DQL-XWHN4	02:45:00	02:53:00	0.2
https://www.youtube.com/watch?v=55DQL-XWHN4	03:45:00	03:55:00	0.2
https://www.youtube.com/watch?v=8IdeFc9349c	00:45:00	00:55:00	0.2
https://www.youtube.com/watch?v=8RFlNMuS9oo	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=8RFlNMuS9oo	00:45:00	00:55:00	0.2
https://www.youtube.com/watch?v=8RFlNMuS9oo	01:50:00	02:00:00	0.2
https://www.youtube.com/watch?v=8RFlNMuS9oo	02:15:00	02:25:00	0.2
https://www.youtube.com/watch?v=8RFlNMuS9oo	03:30:00	03:40:00	0.2
https://www.youtube.com/watch?v=8RFlNMuS9oo	03:45:00	03:55:00	0.2
https://www.youtube.com/watch?v=9iUzNJKgp8A	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=9iUzNJKgp8A	02:30:00	02:40:00	0.2
https://www.youtube.com/watch?v=ArbY9CNCRCc	01:15:00	01:25:00	0.2
https://www.youtube.com/watch?v=CLp4iKFdR6k	00:45:00	00:55:00	0.2
https://www.youtube.com/watch?v=HG8SwS78aNI	01:30:00	01:38:00	0.2
https://www.youtube.com/watch?v=Ly4nOnnUxsA	01:30:00	01:40:00	0.2
https://www.youtube.com/watch?v=Ly4nOnnUxsA	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=MjTx2WArtsM	02:30:00	02:38:00	0.2
https://www.youtube.com/watch?v=QbBH95IT5Ms	00:10:00	00:20:00	0.2
https://www.youtube.com/watch?v=UqayMM_ozV4	01:30:00	01:38:00	0.2
https://www.youtube.com/watch?v=V7oJv_IT4qM	01:00:00	01:08:00	0.2
https://www.youtube.com/watch?v=V7oJv_IT4qM	02:00:00	02:10:00	0.2
https://www.youtube.com/watch?v=V7oJv_IT4qM	03:00:00	03:08:00	0.2
https://www.youtube.com/watch?v=V7oJv_IT4qM	04:00:00	04:10:00	0.2
https://www.youtube.com/watch?v=WcXvpwfnY2k	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=WcXvpwfnY2k	00:55:00	01:03:00	0.2
https://www.youtube.com/watch?v=WcXvpwfnY2k	01:45:00	01:55:00	0.2
https://www.youtube.com/watch?v=WcXvpwfnY2k	02:30:00	02:38:00	0.2
https://www.youtube.com/watch?v=WcXvpwfnY2k	03:15:00	03:25:00	0.2
https://www.youtube.com/watch?v=ZBvV-23fkBw	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=ZD4zGx-W6EY	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=bEvWbuzwkp4	02:30:00	02:38:00	0.2
https://www.youtube.com/watch?v=efY9b47JAIk	02:30:00	02:38:00	0.2
https://www.youtube.com/watch?v=ho2ePKOEf6Q	01:30:00	01:40:00	0.2
https://www.youtube.com/watch?v=iUAKtYdxVaY	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=jDO1xhLgVtw	01:00:00	01:10:00	0.2
https://www.youtube.com/watch?v=n-Wz7yZ-_KY	00:03:00	00:10:00	0.2
https://www.youtube.com/watch?v=ovUeBQhTKWI	01:00:00	01:10:00	0.2
https://www.youtube.com/watch?v=pmCMb76BoOg	01:00:00	01:10:00	0.2
https://www.youtube.com/watch?v=sD9M9LIqyxY	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=sD9M9LIqyxY	02:30:00	02:40:00	0.2
https://www.youtube.com/watch?v=snxgQ4G0BKc	01:00:00	01:10:00	0.2
https://www.youtube.com/watch?v=uGrAWUvvwps	00:20:00	00:30:00	0.2
https://www.youtube.com/watch?v=wWugBv0JsIA	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=xWb90698zEo	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=ykE1QmNv88k	02:00:00	02:08:00	0.2
https://www.youtube.com/watch?v=zoeNWErf2lU	00:30:00	00:38:00	0.2
https://www.youtube.com/watch?v=IQA3M8lR188	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=IQA3M8lR188	00:20:00	00:30:00	0.2
https://www.youtube.com/watch?v=6grDAp_Dwq4	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=kEUdcqnnxqk	00:08:00	00:18:00	0.2
https://www.youtube.com/watch?v=kEUdcqnnxqk	00:25:00	00:35:00	0.2
https://www.youtube.com/watch?v=L1Nqi-GnbEs	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=DOJtYbTc0DA	00:05:00	00:13:00	0.2
https://www.youtube.com/watch?v=CtoWWxTper4	00:03:00	00:11:00	0.2
https://www.youtube.com/watch?v=J9MOutgFmno	00:00:30	00:08:30	0.2
https://www.youtube.com/watch?v=wZMDf8qKsx0	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=2W56X1GjY-s	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=88kujDdalZQ	00:10:00	00:20:00	0.2
https://www.youtube.com/watch?v=88kujDdalZQ	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=T2PO6DdwFNg	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=cWs9AsOD4JM	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=HW79GA2sjms	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=VyIRtBu9tyM	00:10:00	00:20:00	0.2
https://www.youtube.com/watch?v=VyIRtBu9tyM	00:35:00	00:45:00	0.2
https://www.youtube.com/watch?v=4Sx15Cpb1Yo	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=K-OG3PN2zh8	00:10:00	00:20:00	0.2
https://www.youtube.com/watch?v=aJpcOC_M3_w	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=aJpcOC_M3_w	00:25:00	00:35:00	0.2
https://www.youtube.com/watch?v=HB0jcj9-Y8c	00:03:00	00:11:00	0.2
https://www.youtube.com/watch?v=62WGm1WW-gQ	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=z8METe9B9L4	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=GFRosZH8Zsk	00:05:00	00:13:00	0.2
https://www.youtube.com/watch?v=ux8_qUVJ2jk	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=ZQ3OXVPpOM4	00:10:00	00:20:00	0.2
https://www.youtube.com/watch?v=ZQ3OXVPpOM4	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=qoOcNsZ5wX4	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=vgEb1t_UrCw	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=NwOz4a4sHpU	00:10:00	00:20:00	0.2
https://www.youtube.com/watch?v=NwOz4a4sHpU	00:30:00	00:40:00	0.2
https://www.youtube.com/watch?v=4RvvFLqCxHg	00:03:00	00:11:00	0.2
https://www.youtube.com/watch?v=4PeLz0yXUu4	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=nsO_ezUv3MQ	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=YeleXMUYPxI	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=GvefQ36Rk60	00:03:00	00:11:00	0.2
https://www.youtube.com/watch?v=CVTDogrpOMM	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=CVTDogrpOMM	00:20:00	00:30:00	0.2
https://www.youtube.com/watch?v=11UErEICXiU	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=HPdmF5wW6I0	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=TrIY-Urvu_Q	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=4JdkWsgBsnE	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=4JdkWsgBsnE	00:25:00	00:35:00	0.2
https://www.youtube.com/watch?v=o5hL_gSbLvc	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=o5hL_gSbLvc	00:25:00	00:35:00	0.2
https://www.youtube.com/watch?v=2KvfZUcG1MM	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=By5reUgXnB0	00:10:00	00:20:00	0.2
https://www.youtube.com/watch?v=By5reUgXnB0	00:35:00	00:45:00	0.2
https://www.youtube.com/watch?v=Kvf85I9oWcs	00:03:00	00:13:00	0.2
https://www.youtube.com/watch?v=H2l9CU53xJk	00:03:00	00:11:00	0.2
https://www.youtube.com/watch?v=hJIpGXE4fBs	00:03:00	00:13:00	0.2
https://www.youtube.com/watch?v=DP6_YqHX47Y	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=KT0I-jBeh10	00:01:00	00:09:00	0.2
https://www.youtube.com/watch?v=0p_p9mAN9zo	00:05:00	00:13:00	0.2
https://www.youtube.com/watch?v=ACw9n09A3iE	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=ymyS4Oe7bmk	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=QVq3Jtlgb6A	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=WtGOVyPCka8	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=GtPwHcPODzo	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=JHNzc6yR2jE	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=x2s1VU30rvo	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=pBHPcA2yfRQ	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=M0acMoYGQTU	00:05:00	00:15:00	0.2
https://www.youtube.com/watch?v=b87Igs7iJIw	00:05:00	00:15:00	0.2
